,Day,Time,Meeting_Name,Location,Address,Region,Types
708,Tuesday,8:30 pm,SEE YOU NEXT TUESDAY," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
709,Tuesday,8:30 pm,," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,"Closed, Women"
710,Tuesday,8:30 pm,TUESDAY NIGHT PARTICIPATION," 9604 S FIGUEROA ST LOS ANGELES SOUTH, CA 90003",9604 S Figueroa St,LOS ANGELES SOUTH,"Open, Wheelchair Access"
711,Tuesday,9:00 pm,BYOB TO THE END OF VENICE PIER, VENICE PIER,Venice Fishing Pier,VENICE,"Discussion, Open, Young People"
712,Tuesday,10:00 pm,LEADER PARTICIPATION," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,"Open, Wheelchair Access"
713,Tuesday,10:00 pm,CANDLELIGHT PARTICIPATION," 3217 WINONA AVE BURBANK, CA 91504",3217 Winona Ave,BURBANK,"Discussion, Open, Wheelchair Access"
714,Tuesday,10:00 pm,12 AT 10," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,Open
715,Tuesday,10:00 pm,BARE BONES," 8000 SUNSET BLVD (COM RM PRK LEV 1) HOLLYWOOD WEST, CA 90046",8000 Sunset Blvd,HOLLYWOOD WEST,"Discussion, Open, Speaker, Wheelchair Access"
716,Tuesday,11:00 pm,THIRD TRADITION GROUP," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Discussion, Open, Wheelchair Access, Young People"
717,Tuesday,11:55 pm,THE MIDNIGHT GROUP," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
718,Wednesday,5:30 am,12&12 BOOK STUDY," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Discussion, Open"
719,Wednesday,6:00 am,THE EARLY SHOW," 1424 FREMONT AVE SOUTH PASADENA, CA 91030",1424 Fremont Ave,SOUTH PASADENA,"Discussion, LGBTQ, Newcomer, Open, Wheelchair Access, Young People"
720,Wednesday,6:00 am,SUNRISE," 4011 DUNSMORE AVE LA CRESCENTA, CA 91214",4011 Dunsmore Ave,LA CRESCENTA,"Big Book, Discussion, Open"
721,Wednesday,6:15 am,ATTITUDE ADJUSTMENT," 140 E PALM MONROVIA, CA 91016",140 E Palm Ave,MONROVIA,"Open, Wheelchair Access"
722,Wednesday,6:15 am,EARLY RISERS," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,Open
723,Wednesday,6:15 am,ATTITUDE ADJUSTMENT," 185 W ALTADENA DR ALTADENA, CA 91001",185 W Altadena Dr,ALTADENA,"Discussion, Open, Wheelchair Access"
724,Wednesday,6:15 am,EYE OPENER #2," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Open, Wheelchair Access"
725,Wednesday,6:15 am,LIVING SOBER BOOK STUDY," 5000 COLFAX AVE NORTH HOLLYWOOD, CA 91601",5000 Colfax Ave,NORTH HOLLYWOOD,Open
726,Wednesday,6:15 am,A M ATTITUDE ADJUSTMENT," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,"Open, Wheelchair Access"
727,Wednesday,6:15 am,SUNRISE MEETING," 585 E COLORADO BLVD PASADENA, CA 91101",585 E Colorado Blvd,PASADENA,Open
728,Wednesday,6:15 am,10TH STEP DISCUSION," 631 N EUCLID ST LA HABRA, CA 90631",631 N Euclid St,LA HABRA,Closed
729,Wednesday,6:30 am,EARLY START," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,"Closed, Wheelchair Access"
730,Wednesday,6:30 am,ATTITUDE ADJUSTMENT," 1424 FREMONT AVE SOUTH PASADENA, CA 91030",1424 Fremont Ave,SOUTH PASADENA,"Discussion, Open, Wheelchair Access"
731,Wednesday,6:30 am,WAKE UP GROUP," 23621 S MAIN ST CARSON, CA 90745",23621 S Main St,CARSON,Open
732,Wednesday,6:30 am,ATTITUDE ADJUSTMENT," 524 E PASADENA ST POMONA, CA 91767",524 E Pasadena St,POMONA,Open
733,Wednesday,6:30 am,EARLY ATTITUDE ADJUSTMENT," 5881 CHERRY AVE LONG BEACH, CA 90805",5881 Cherry Ave,LONG BEACH,"Open, Sign Language"
734,Wednesday,6:30 am,MORNING MEDITATION," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open"
735,Wednesday,6:30 am,ATTITUDE ADJUSTMENT," GATE 7 ARCADIA, CA 91007",Baldwin / Gate 7,ARCADIA,Open
736,Wednesday,6:45 am,PENGUIN ATTITUDE ADJUSTMENT," 12130 BIRCH AVE HAWTHORNE, CA 90250",12130 Birch Ave,HAWTHORNE,"Open, Wheelchair Access"
737,Wednesday,6:45 am,STEP WORKSHOP," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Closed, Wheelchair Access"
738,Wednesday,6:45 am,GREAT WAY TO START THE DAY," 13650 MINDANAO WAY MARINA DEL REY, CA 90292",13650 Mindanao Way,MARINA DEL REY,"Big Book, Closed, Discussion, Speaker"
739,Wednesday,6:45 am,DAWN PATROL," 1655 BERKELEY AVE POMONA, CA 91768",1655 Berkeley Ave,POMONA,Open
740,Wednesday,6:45 am,ATTITUDE ADJUSTMENT," 21044 SHERMAN WAY CANOGA PARK, CA 91303",21044 Sherman Way,CANOGA PARK,Open
741,Wednesday,6:45 am,ATTITUDE ADJUSTMENT," 6500 DEL AMO BLVD LAKEWOOD, CA 90713",6500 Del Amo Blvd,LAKEWOOD,Open
742,Wednesday,6:45 am,FRESH AIR GROUP," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,Open
743,Wednesday,7:00 am,A A EYE OPENER," 10641 BURBANK BLVD NORTH HOLLYWOOD, CA 91601",10641 Burbank Blvd,NORTH HOLLYWOOD,"Discussion, Open, Wheelchair Access"
744,Wednesday,7:00 am,SUN UP A A," 1161 E COVINA BL COVINA, CA 91724",1161 E Covina Blvd,COVINA,Open
745,Wednesday,7:00 am,EYE OPENER GROUP," 123 W WINDSOR RD GLENDALE, CA 91204",123 W Windsor Rd,GLENDALE,"Discussion, Open, Wheelchair Access"
746,Wednesday,7:00 am,," 15215 SUNSET BLVD PACIFIC PALISADES, CA 90272",15215 Sunset Blvd,PACIFIC PALISADES,"Closed, Men"
747,Wednesday,7:00 am,GOOD MORNING MALIBU," 24250 PACIFIC COAST HWY MALIBU, CA 90265",Malibu Bluffs Park,MALIBU,Open
748,Wednesday,7:00 am,SAPPHIRE ST BEACH ATTITUDE ADJ," 243 S BROADWAY REDONDO BEACH, CA 90277",243 S Broadway,REDONDO BEACH,"Closed, Discussion, Wheelchair Access"
749,Wednesday,7:00 am,SUNRISE ATTITUDE ADJUSTMENT," 25401 S WESTERN AVE LOMITA/WILMINGTON, CA 90717",25401 S Western Ave,LOMITA/WILMINGTON,Open
750,Wednesday,7:00 am,SHIVERING DENIZENS," 2900 SUNSET BLVD SILVERLAKE, CA 90026",2900 Sunset Blvd,SILVERLAKE,"Discussion, Open, Speaker"
751,Wednesday,7:00 am,SHAKERS DISCUSSION," 315 VINE ST GLENDALE, CA 91204",315 Vine St,GLENDALE,Open
752,Wednesday,7:00 am,PATHFINDERS EARLY BIRDS," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,"Open, Wheelchair Access"
753,Wednesday,7:00 am,ATTITUDE ADJUSTMENT," 401 N BULLIS RD COMPTON, CA 90221",401 N Bullis Rd,COMPTON,Open
754,Wednesday,7:00 am,WHAT MAKES ME HAPPY," 4038 W MARTIN LUTHER KING JR BLVD CRENSHAW/LEIMERT PARK, CA 90008",4038 W Martin Luther King Jr Blvd,CRENSHAW/LEIMERT PARK,"Big Book, LGBTQ, Newcomer, Open, Wheelchair Access, Young People"
755,Wednesday,7:00 am,HOLLYWOOD EARLY SHOW," 4274 MELROSE AVE HOLLYWOOD, CA 90029",4274 Melrose Ave,HOLLYWOOD,"Big Book, Discussion, Newcomer, Open, Wheelchair Access, Young People"
756,Wednesday,7:00 am,TOPIC DISCUSSION," 4808 CRENSHAW BLVD CRENSHAW/LEIMERT PARK, CA 90043",4808 Crenshaw Blvd,CRENSHAW/LEIMERT PARK,Open
757,Wednesday,7:00 am,WINNERS ATTITUDE ADJ," 5000 COLFAX AVE NORTH HOLLYWOOD, CA 91601",5000 Colfax Ave,NORTH HOLLYWOOD,"Open, Wheelchair Access"
758,Wednesday,7:00 am,MARINA P ATTITUDE ADJ," 5107 E OCEAN BL LONG BEACH, CA 90803",5107 E Ocean Blvd,LONG BEACH,"Discussion, Open"
759,Wednesday,7:00 am,EARLY BIRD ATTITUDE ADJ," 8021 E ROSECRANS AVE PARAMOUNT, CA 90723",8021 Rosecrans Ave,PARAMOUNT,"Open, Wheelchair Access"
760,Wednesday,7:00 am,EYE OPENER," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,"Open, Wheelchair Access"
761,Wednesday,7:00 am,WEDNESDAY BIG BOOK," 901 HAVERFORD AVE PACIFIC PALISADES, CA 90272",901 Haverford Ave,PACIFIC PALISADES,Closed
762,Wednesday,7:00 am,WED. MORNING BIG BOOK STUDY," 9604 S FIGUEROA ST LOS ANGELES SOUTH, CA 90003",9604 S Figueroa St,LOS ANGELES SOUTH,Open
763,Wednesday,7:15 am,," 11042 VENTURA BLVD STUDIO CITY, CA 91604",11042 Ventura Blvd,STUDIO CITY,"Closed, Men, Wheelchair Access"
764,Wednesday,7:15 am,LET GO AND MOVE ON," 11530 W PICO BLVD WEST L A, CA 90064",11530 Pico Blvd,WEST L A,"Closed, Discussion, Speaker"
765,Wednesday,7:15 am,GROUNDED," 316 W 3RD ST LOS ANGELES DOWNTOWN, CA 90013",316 W 3rd St,LOS ANGELES DOWNTOWN,"Discussion, Open"
766,Wednesday,7:15 am,SPEAKER," 3301 PICO BLVD SANTA MONICA, CA 90405",3301 Pico Blvd,SANTA MONICA,"Closed, Speaker"
767,Wednesday,7:30 am,11TH STEP MORNING MEDITATION," 1260 18TH ST SANTA MONICA, CA 90404",1260 18th St,SANTA MONICA,Open
768,Wednesday,7:30 am,EARLY BIRDS," 1773 GRIFFITH PARK BLVD SILVERLAKE, CA 90026",1773 Griffith Park Blvd,SILVERLAKE,"LGBTQ, Open"
769,Wednesday,7:30 am,OUR COMMON WELFARE," 575 S FAIRFAX AVE FAIRFAX/LA BREA, CA 90036",575 S Fairfax Ave,FAIRFAX/LA BREA,"Discussion, Open, Speaker"
770,Wednesday,7:30 am,JOY OF LIVING," 621 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",621 N Robertson Blvd,WEST HOLLYWOOD,"Open, Sign Language, Speaker"
771,Wednesday,7:30 am,DECADE DAY SPKR PARTICIPATION," 7501 HOLLYWOOD BLVD HOLLYWOOD WEST, CA 90046",7501 Hollywood Blvd,HOLLYWOOD WEST,"Discussion, LGBTQ, Open, Speaker"
772,Wednesday,8:00 am,TORRANCE LOMITA PARTICIPATION," 1645 ARLINGTON AVE TORRANCE, CA 90501",1645 Arlington Ave,TORRANCE,"Open, Wheelchair Access"
773,Wednesday,8:00 am,HARBOR ATTITUDE ADJ," 411 W 10TH ST SAN PEDRO, CA 90731",411 W 10th St,SAN PEDRO,Open
774,Wednesday,8:30 am,BLISS FOR A DAY," 1249 VINE ST HOLLYWOOD, CA 90038",1249 Vine St,HOLLYWOOD,"Discussion, Open, Speaker"
775,Wednesday,8:30 am,PROGRESS NOT PERFECTION," 1649 YOSEMITE DR. EAGLE ROCK, CA 90041",1649 Yosemite Dr,EAGLE ROCK,"Discussion, Newcomer, Open, Wheelchair Access, Young People"
776,Wednesday,8:30 am,," 21338 DUMETZ RD WOODLAND HILLS, CA 91364",21338 Dumetz Rd,WOODLAND HILLS,"Big Book, Closed, Women"
777,Wednesday,8:30 am,YET UNTITLED MEETING," 2900 SUNSET BLVD SILVERLAKE, CA 90026",2900 Sunset Blvd,SILVERLAKE,Open
778,Wednesday,8:30 am,STEP STUDY," 901 HAVERFORD AVE PACIFIC PALISADES, CA 90272",901 Haverford Ave,PACIFIC PALISADES,"Closed, Wheelchair Access"
779,Wednesday,8:45 am,HUMP DAY SPEAKER PARTICIPATION," 11530 W PICO BLVD WEST L A, CA 90064",11530 Pico Blvd,WEST L A,"Discussion, Open, Speaker"
780,Wednesday,8:45 am,NOT TOO EARLY," 3301 PICO BLVD SANTA MONICA, CA 90405",3301 Pico Blvd,SANTA MONICA,"Closed, Discussion, Speaker"
781,Wednesday,9:00 am,ALL ARE WELCOME GRAPEVINE," 10641 BURBANK BLVD NORTH HOLLYWOOD, CA 91601",10641 Burbank Blvd,NORTH HOLLYWOOD,"Big Book, Discussion, Open, Wheelchair Access"
782,Wednesday,9:00 am,GOOD MORNING PARTICIPATION," 12355 MOORPARK ST STUDIO CITY, CA 91604",12355 Moorpark St,STUDIO CITY,"Discussion, Open"
783,Wednesday,9:00 am,TREE HOUSE," 12355 MOORPARK ST STUDIO CITY, CA 91604",12355 Moorpark St,STUDIO CITY,Closed
784,Wednesday,9:00 am,GOOD MORNING TOPIC DISCUSION," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,"Closed, Wheelchair Access"
785,Wednesday,9:00 am,RAFTERS DISCUSSION," 24307 RAILROAD AVE NEWHALL, CA 91321",24307 Railroad Ave,NEWHALL,Open
786,Wednesday,9:00 am,OPEN DOOR," 509 W AVE H-8 LANCASTER, CA 93534",509 W Ave H 8,LANCASTER,"Big Book, Discussion, Newcomer, Open, Speaker, Wheelchair Access, Young People"
787,Wednesday,9:00 am,ON AWAKENING," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,Open
788,Wednesday,9:30 am,MIDMORNING REFLECTIONS," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,"Discussion, Open, Wheelchair Access"
789,Wednesday,10:00 am,PARTICIPATION," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,"Open, Wheelchair Access"
790,Wednesday,10:00 am,KEEP IT REEL," 1249 VINE ST HOLLYWOOD, CA 90038",1249 Vine St,HOLLYWOOD,"Big Book, Discussion, Newcomer, Open, Speaker, Wheelchair Access"
791,Wednesday,10:00 am,BIG BOOK 12 & 12 STUDY," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Big Book, Discussion, Open, Wheelchair Access"
792,Wednesday,10:00 am,," 346 TERMINO AVE LONG BEACH, CA 90814",346 Termino Ave,LONG BEACH,"Closed, Women"
793,Wednesday,10:00 am,," 5751 PLATT AVE WOODLAND HILLS, CA 91367",5751 Platt Ave,WOODLAND HILLS,"Closed, Women"
794,Wednesday,10:00 am,KITCHEN TABLE BOOK STUDY," 6720 MELROSE AVE HOLLYWOOD, CA 90038",6720 Melrose Ave,HOLLYWOOD,"Big Book, Closed, Discussion"
795,Wednesday,10:30 am,CAME TO BELIEVE," 12355 MOORPARK ST STUDIO CITY, CA 91604",12355 Moorpark St,STUDIO CITY,"Discussion, Open, Speaker"
796,Wednesday,10:30 am,STEP STUDY," 15911 E MAIN ST LA PUENTE, CA 91744",15911 Main St,LA PUENTE,"Open, Wheelchair Access"
797,Wednesday,10:30 am,," 4464 SEPULVEDA BLVD CULVER CITY, CA 90230",4464 Sepulveda Blvd,CULVER CITY,"Closed, Wheelchair Access, Women"
798,Wednesday,10:30 am,WE ARE RESPONSIBLE," 5000 COLFAX AVE NORTH HOLLYWOOD, CA 91601",5000 Colfax Ave,NORTH HOLLYWOOD,Open
799,Wednesday,11:00 am,," 4011 DUNSMORE AVE LA CRESCENTA, CA 91214",4011 Dunsmore Ave,LA CRESCENTA,"Open, Women"
800,Wednesday,11:30 am,VETERANS NOONER," 11301 WILSHIRE BLVD WEST L A, CA 90073",11301 Wilshire Blvd,WEST L A,Open
801,Wednesday,11:30 am,QUESTION & OPINION DISCUSION," 12130 BIRCH AVE HAWTHORNE, CA 90250",12130 Birch Ave,HAWTHORNE,"Open, Wheelchair Access"
802,Wednesday,11:30 am,SERENITY WITH SOBRIETY DISCUSION," 6425 TYRONE AVE VAN NUYS, CA 91401",6425 Tyrone Ave,VAN NUYS,"Discussion, Open"
803,Wednesday,Noon,NOON DISCUSSION," 11455 CHANDLER BLVD NORTH HOLLYWOOD, CA 91601",11455 Chandler Blvd,NORTH HOLLYWOOD,"Discussion, Open, Wheelchair Access"
804,Wednesday,Noon,WESTSIDE 12 STEP WORKSHOP," 11530 W PICO BLVD WEST L A, CA 90064",11530 Pico Blvd,WEST L A,Open
805,Wednesday,Noon,," 11819 WILSHIRE BLVD STE 206 WEST L A, CA 90025",11819 Wilshire Blvd #206,WEST L A,"Men, Open"
806,Wednesday,Noon,GOOD DAY 12&12," 12355 MOORPARK ST STUDIO CITY, CA 91604",12355 Moorpark St,STUDIO CITY,"Open, Wheelchair Access"
807,Wednesday,Noon,PACOIMA PARTICIPATION," 12502 VAN NUYS BLVD #109 PACOIMA/ARLETA, CA 91331",12502 Van Nuys Blvd #109,PACOIMA/ARLETA,"Discussion, Open, Wheelchair Access"
808,Wednesday,Noon,STEP WORKSHOP," 12720 WASHINGTON BLVD CULVER WEST, CA 90066",12720 Washington Blvd,CULVER WEST,"Open, Speaker, Wheelchair Access"
809,Wednesday,Noon,PARTICIPATION," 13627 VICTORY BLVD (REAR ENT) VAN NUYS, CA 91401",13627 Victory Blvd,VAN NUYS,Open
810,Wednesday,Noon,NO NONSENSE NOON MEETING," 14517 S CRENSHAW BL GARDENA, CA 90249",14517 Crenshaw Blvd,GARDENA,"Closed, Discussion"
811,Wednesday,Noon,PARTICIPATION," 1458 26TH ST SANTA MONICA, CA 90404",1458 26th St,SANTA MONICA,Open
812,Wednesday,Noon,LET IT BE DISCUSION," 1645 ARLINGTON AVE TORRANCE, CA 90501",1645 Arlington Ave,TORRANCE,"Open, Wheelchair Access"
813,Wednesday,Noon,Eagle Rock Wednesday," 1649 YOSEMITE DR. EAGLE ROCK, CA 90041",1649 Yosemite Dr,EAGLE ROCK,"Discussion, Wheelchair Access"
814,Wednesday,Noon,NOONERS PARTICIPATION," 1655 BERKELEY AVE POMONA, CA 91768",1655 Berkeley Ave,POMONA,Open
815,Wednesday,Noon,," 17200 VENTURA BLVD ENCINO, CA 91316",17200 Ventura Blvd,ENCINO,"Men, Open"
816,Wednesday,Noon,11TH STEP," 1773 GRIFFITH PARK BLVD SILVERLAKE, CA 90026",1773 Griffith Park Blvd,SILVERLAKE,"LGBTQ, Open"
817,Wednesday,Noon,OUT TO LUNCH BUNCH," 2049 CENTURY PARK EAST CENTURY CITY, CA 90067",2049 Century Park E,CENTURY CITY,"Open, Speaker, Wheelchair Access"
818,Wednesday,Noon,PARTICIPATION," 21044 SHERMAN WAY CANOGA PARK, CA 91303",21044 Sherman Way,CANOGA PARK,Open
819,Wednesday,Noon,," 2428 PATRICIA AVE WEST L A, CA 90064",2428 Patricia Ave,WEST L A,"Discussion, Men, Open, Wheelchair Access"
820,Wednesday,Noon,RAFTERS DISCUSSION," 24307 RAILROAD AVE NEWHALL, CA 91321",24307 Railroad Ave,NEWHALL,Open
821,Wednesday,Noon,STEP STUDY," 255 S HILL ST LOS ANGELES DOWNTOWN, CA 90012",255 S Hill St,LOS ANGELES DOWNTOWN,"Open, Wheelchair Access"
822,Wednesday,Noon,VICTORY @ THE PARK," 2575 PALOMA ST PASADENA, CA 91107",2575 Paloma St,PASADENA,Open
823,Wednesday,Noon,NOON STEP STUDY," 2667 N MOORPARK RD #105 THOUSAND OAKS, CA 91360",2667 N Moorpark Rd #105,THOUSAND OAKS,Open
824,Wednesday,Noon,ZUMA BEACH GROUP," 30128 MORNING VIEW DR MALIBU, CA 90265",30128 Morning View Dr,MALIBU,"Open, Wheelchair Access"
825,Wednesday,Noon,A A TODAY GROUP," 339 SHELDON ST EL SEGUNDO, CA 90245",339 Sheldon St,EL SEGUNDO,"Discussion, Open, Wheelchair Access"
826,Wednesday,Noon,SPIRITUAL SEARCH," 3401 SERRA RD MALIBU, CA 90265",3401 Serra Rd,MALIBU,"Open, Wheelchair Access"
827,Wednesday,Noon,RIGOROUS HONESTY," 4038 W MARTIN LUTHER KING JR BLVD CRENSHAW/LEIMERT PARK, CA 90008",4038 W Martin Luther King Jr Blvd,CRENSHAW/LEIMERT PARK,"Discussion, Open, Wheelchair Access"
828,Wednesday,Noon,GET OVER THE HUMP DISCUSION," 4165 E LIVE OAK ARCADIA, CA 91006",4165 Live Oak Ave,ARCADIA,"Closed, Wheelchair Access"
829,Wednesday,Noon,MID DAY," 424 E COMPTON BLVD COMPTON, CA 90221",424 E Compton Blvd,COMPTON,Open
830,Wednesday,Noon,OPEN DOOR," 509 W AVE H-8 LANCASTER, CA 93534",509 W Ave H 8,LANCASTER,"Big Book, Discussion, Newcomer, Open, Speaker, Wheelchair Access, Young People"
831,Wednesday,Noon,1 HOUR MEETING," 5934 TEMPLE CITY BLVD TEMPLE CITY, CA 91780",5934 Temple City Blvd,TEMPLE CITY,Open
832,Wednesday,Noon,LIVING SOBER," 626 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",626 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, LGBTQ, Open, Speaker, Wheelchair Access"
833,Wednesday,Noon,WHAT'S GOING GROUP OF A A," 6333 W 3RD ST FAIRFAX/LA BREA, CA 90036",6333 W 3rd St,FAIRFAX/LA BREA,"Discussion, Open, Speaker"
834,Wednesday,Noon,12 STEPS," 637 S VICTORY BLVD BURBANK, CA 91506",637 S Victory Blvd,BURBANK,Open
835,Wednesday,Noon,HOLE IN THE GROUND," 6909 S RUGBY HUNTINGTON PARK, CA 90255",6909 Rugby Ave,HUNTINGTON PARK,"Discussion, Open, Wheelchair Access"
836,Wednesday,Noon,," 702 11TH PL HERMOSA BEACH, CA 90254",702 11th Pl,HERMOSA BEACH,"Men, Open"
837,Wednesday,Noon,WHATEVER," 8021 E ROSECRANS AVE PARAMOUNT, CA 90723",8021 Rosecrans Ave,PARAMOUNT,"Open, Wheelchair Access"
838,Wednesday,Noon,M W A NOON RAP," 835 E 33RD ST LONG BEACH, CA 90755",835 E 33rd St,LONG BEACH,Open
839,Wednesday,Noon,DISCUSSION," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,Open
840,Wednesday,Noon,RAINBOW MEETING," 9015 W SUNSET BL WEST HOLLYWOOD, CA 90069",9015 Sunset Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
841,Wednesday,Noon,CAME TO BELIEVE," 9604 S FIGUEROA ST LOS ANGELES SOUTH, CA 90003",9604 S Figueroa St,LOS ANGELES SOUTH,"Discussion, Open, Wheelchair Access"
842,Wednesday,Noon,GRATITUDE MEETING," 9930 S SANTA MONICA BEVERLY HILLS, CA 90212",9930 S Santa Monica Blvd,BEVERLY HILLS,"Closed, Discussion, Speaker"
843,Wednesday,12:15 pm,," 100 N 3RD AVE COVINA, CA 91723",100 N 3rd Ave,COVINA,"Big Book, Closed, Women"
844,Wednesday,12:30 pm,NOONERS / AS BILL SEES IT," 123 W WINDSOR RD GLENDALE, CA 91204",123 W Windsor Rd,GLENDALE,"Closed, Wheelchair Access"
845,Wednesday,12:30 pm,INSTANTANEOUS," 2518 W BEVERLY BLVD MONTEBELLO, CA 90640",2518 W Beverly Blvd,MONTEBELLO,"Open, Wheelchair Access"
846,Wednesday,12:30 pm,NOON DISCUSSION," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,"Open, Wheelchair Access"
847,Wednesday,12:30 pm,TRY GOD," 5000 COLFAX AVE NORTH HOLLYWOOD, CA 91601",5000 Colfax Ave,NORTH HOLLYWOOD,"Closed, Discussion, Speaker, Wheelchair Access"
848,Wednesday,12:30 pm,PARTICIPATION," 510 S 2ND AVE COVINA, CA 91723",510 S 2nd Ave,COVINA,"Open, Wheelchair Access"
849,Wednesday,12:30 pm,HOW IT WORKS WORKSHOP," 633 KENSINGTON RD SANTA MONICA, CA 90405",633 Kensington Rd,SANTA MONICA,"Big Book, Discussion, Open, Speaker"
850,Wednesday,12:30 pm,," 647 N SAN VICENTE BL (SKYROOM) WEST HOLLYWOOD, CA 90069",West Hollywood Park,WEST HOLLYWOOD,"12 Steps & 12 Traditions, Closed, Discussion, Women"
851,Wednesday,1:00 pm,," 1260 18TH ST SANTA MONICA, CA 90404",1260 18th St,SANTA MONICA,"Child-Friendly, Closed, Discussion, Speaker, Women"
852,Wednesday,1:00 pm,WEDNESDAY AFTERNOON," 155 BIMINI PL LOS ANGELES CENTRAL, CA 90004",155 Bimini Pl,LOS ANGELES CENTRAL,"Open, Speaker"
853,Wednesday,1:00 pm,," 2560 HUNTINGTON DR SAN MARINO, CA 91108",2560 Huntington Dr,SAN MARINO,"Closed, Discussion, Women"
854,Wednesday,1:00 pm,TORRANCE 1 O'CLOCKERS," 26825 ROLLING HILLS RD RANCHO PALOS VERDES/ROLLING HILLS, CA 90274",26825 Rolling Hills Rd,RANCHO PALOS VERDES/ROLLING HILLS,"Open, Wheelchair Access"
855,Wednesday,1:00 pm,SIMPLE SOLUTIONS," 621 N ROBERTSON BL WEST HOLLYWOOD, CA 90069",621 N Robertson Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
856,Wednesday,1:00 pm,," 7806 RESEDA BLVD RESEDA, CA 91335",7806 Reseda Blvd,RESEDA,"Closed, Discussion, Women"
857,Wednesday,1:00 pm,1 P M COMEDY MEETING," 8433 SUNSET BLVD WEST HOLLYWOOD, CA 90069",8433 Sunset Blvd,WEST HOLLYWOOD,"Discussion, Open, Speaker"
858,Wednesday,2:00 pm,TOPIC DISCUSSION," 12336 PENN ST WHITTIER, CA 90602",12336 Penn St,WHITTIER,"Open, Wheelchair Access"
859,Wednesday,2:00 pm,BACUP DISCUSION GROUP," 515 COLUMBIA AVE LOS ANGELES DOWNTOWN, CA 90017",515 Columbia Ave,LOS ANGELES DOWNTOWN,"Discussion, Open"
860,Wednesday,2:00 pm,LET'S GET TOGETHER," 5881 CHERRY AVE LONG BEACH, CA 90805",5881 Cherry Ave,LONG BEACH,Open
861,Wednesday,2:30 pm,GOOD TIMES GROUP," 1249 VINE ST HOLLYWOOD, CA 90038",1249 Vine St,HOLLYWOOD,"Discussion, Newcomer, Open, Speaker"
862,Wednesday,2:30 pm,A DESIRE TO STOP," 308 WESTWOOD PLAZA WESTWOOD, CA 90095",308 Westwood Plaza,WESTWOOD,"Closed, Discussion, Newcomer, Young People"
863,Wednesday,2:30 pm,STICK TO THE TOPIC," 3367 GLENDALE BLVD ATWATER, CA 90039",3367 Glendale Blvd,ATWATER,"Discussion, Open"
864,Wednesday,3:00 pm,HAPPY JOYOUS AT 3 BB STUDY," 12355 MOORPARK ST STUDIO CITY, CA 91604",12355 Moorpark St,STUDIO CITY,Open
865,Wednesday,3:00 pm,BIG BOOK NEAT, 3053 E Del Mar Blvd,3053 E Del Mar Blvd,PASADENA,"Big Book, Closed, Wheelchair Access"
866,Wednesday,3:00 pm,DISCUSSION," 8728 CORBIN AVE NORTHRIDGE, CA 91324",8728 Corbin Ave,NORTHRIDGE,Open
